OrderID, ProductID, Quantity, Discount
1972,87,1,41.85
1034,57,1,13.2
28,74,4,34.37
3040,95,1,2.27
2447,77,1,8.49
4326,34,3,30.03
4599,94,5,38.26
3846,4,2,34.91
1447,74,3,21.06
349,53,3,1.32
379,92,3,30.29
3431,1,1,8.04
1583,5,3,40.51
3700,31,3,7.9
2842,29,5,11.67
417,42,4,20.19
2916,14,5,21.8
3330,6,3,13.49
3551,48,5,16.34
1097,4,3,49.03
2609,21,4,13.14
2584,92,5,49.79
2700,15,4,26.03
4288,98,1,25.8
749,65,3,31.52
665,45,5,17.51
4054,51,2,38.47
1569,63,3,32
3780,39,3,49.93
457,53,5,10.39
1166,11,4,23.34
1139,15,5,25.28
1392,17,4,13.51
2929,3,5,16.75
1580,8,5,0.2
4922,48,1,4.73
1965,65,4,4.89
1260,86,2,40.36
2850,53,3,12.8
4058,42,4,8.73
1842,59,3,0.18
3218,48,3,45.3
1815,85,3,17.34
3192,98,3,27.58
2341,70,1,14.65
335,79,2,16.66
2942,75,2,15.22
1663,51,4,14.85
4274,31,4,33.9
1727,82,1,32.73
1030,62,2,33.24
3746,82,3,11.18
1543,96,5,37.83
1875,22,2,33.74
72,6,3,11.73
767,71,1,12.81
2197,87,5,25.66
988,15,2,46.24
4200,85,3,25.04
1217,28,1,34.34
3742,33,5,0.1
2440,60,1,36.33
2362,4,1,20.31
4339,86,5,27.4
3635,94,1,38.34
80,27,2,1.29
4820,56,2,36.97
2593,25,2,11.18
1077,39,5,13.98
1726,2,3,35.05
685,37,3,14.63
3727,93,4,7.17
2358,86,2,40.14
2713,98,2,13.28
2387,70,2,44.12
4671,61,5,22.85
3242,30,1,2.17
3360,54,1,0.63
2975,95,1,34.67
3229,53,3,11.82
3345,52,2,21.06
1863,42,2,21.98
1449,38,3,43.74
386,36,2,41.65
1796,63,2,6.7
4751,62,5,47.93
2302,41,2,42.35
4393,17,3,10.92
2747,71,4,4.06
681,14,2,42.68
959,33,3,38.24
4486,96,1,18.43
1135,50,3,35.48
3795,55,3,38.59
1787,18,1,48.83
2076,94,5,15.28
4726,64,2,11.37
4753,85,3,40.46
1872,11,5,22.23
1430,56,3,36.9
2292,36,2,5.92
1633,59,1,26.09
3151,8,3,48.02
4025,57,5,42.02
2909,41,4,16.04
755,35,1,33.29
3072,64,2,4.62
1915,85,5,11.26
1918,90,4,8.33
3322,11,5,9.74
3815,38,1,39.01
3674,21,1,49.17
3001,21,1,0.71
1542,81,4,49.46
4915,88,3,37.04
1358,26,5,28.76
4543,61,5,48.7
4151,42,2,26.76
238,35,3,21.5
1753,4,1,25.2
1325,78,5,48.41
2881,35,2,7.44
2728,95,1,29.22
20,50,1,26.33
2568,5,3,29.97
3583,92,3,3.94
3494,32,1,6.79
2765,20,1,12.43
2553,33,2,2
1796,100,5,9
4089,10,5,25.61
2104,30,5,7.36
2496,33,5,17.47
1768,27,4,38.32
2369,60,3,19.28
325,87,2,27.9
3626,92,1,11.49
2676,87,5,21.81
4830,12,3,38.44
4190,17,4,14.67
3614,50,2,2.47
647,1,3,0.83
428,21,3,25.36
361,95,5,33.26
2140,59,4,37.46
4371,89,5,14.11
3961,10,3,42.08
3067,44,1,48.43
1302,11,1,12.43
3054,58,3,6.46
454,52,2,9.24
4565,74,4,23.71
2168,27,1,17.9
477,64,5,26.3
1524,29,3,29.24
125,60,3,31.24
3293,56,1,42.42
1563,42,3,45.24
4504,69,2,2.6
3811,69,4,37.21
765,19,1,44.42
4678,16,2,21.99
2515,3,3,12.13
2761,84,2,22.17
4051,37,3,21.03
4140,13,2,35.3
4407,77,4,35.15
3527,35,1,32.46
1900,71,4,40.8
3169,55,5,39.48
4574,2,4,6.27
3615,90,3,2.09
1001,65,4,17.91
13,19,5,19.82
2302,48,4,0.83
1641,75,2,13.46
4055,69,1,7.8
260,79,1,9.55
145,84,2,33.47
2330,15,5,45.53
4490,97,2,15.64
4297,6,2,37.87
757,25,1,43.17
2803,48,4,3.96
178,61,2,32.41
2795,61,1,24.09
3831,27,4,35.74
1447,35,5,44.1
862,27,3,3.44
3886,76,3,0.05
508,89,4,5.57
1234,27,2,6.71
1712,66,3,28.47
2639,32,1,23.33
4094,67,2,30.5
3093,9,4,38.52
2180,75,2,6.49
1834,3,1,24.07
4702,61,5,7.91
4123,68,2,29.28
2819,66,1,48.5
3669,75,1,26.07
1861,30,2,37.33
605,21,1,14.43
1184,39,3,3.25
2682,39,2,28.96
2930,88,5,1.45
1502,14,2,29.24
4374,5,2,39.54
2326,94,3,8.6
2618,49,5,5.68
1740,50,1,10.46
784,36,5,8.75
4565,40,1,11.47
4046,1,2,25.88
2287,1,2,46.23
4307,28,3,5.83
978,91,3,2.44
2546,67,1,26.03
1294,10,1,18.92
4884,42,1,11.68
1311,9,5,35.69
4811,72,1,25.7
4112,84,3,49.73
3991,74,3,43.41
1433,24,4,14.41
125,57,3,44.34
3767,17,4,49.28
3864,71,3,9.1
3857,88,4,35.93
2415,94,2,18.17
747,98,1,20.6
3403,49,3,22.48
3074,46,3,1.94
1939,23,2,8.63
2474,65,4,45.31
4831,49,2,6.66
2949,87,3,27.22
1707,65,2,49.44
604,71,1,29.37
3146,16,2,49.98
4657,80,4,40.27
2634,82,3,23.27
220,47,2,35.84
4997,20,4,38.61
751,34,3,11.87
620,74,1,6.5
3329,95,3,27.85
3436,34,1,3.62
4984,59,1,48.47
274,72,4,33.25
4792,82,1,44.29
3612,60,5,25.29
1507,61,5,10.73
4213,75,2,9.49
207,70,2,42.04
1449,35,4,36.34
2762,90,3,41.29
4722,65,3,12.25
3099,86,1,47.95
715,68,5,26.83
2164,37,5,16.17
1925,27,2,24.72
4499,37,5,24.69
1538,93,2,19.63
2848,80,5,45.47
3393,58,2,15.84
414,80,4,48.38
360,97,5,0.05
4406,16,1,1.52
1543,13,2,15.46
3568,14,2,42.45
1267,23,4,18.83
2911,6,2,44.85
408,69,4,35.16
3717,64,1,49.51
2310,100,5,5.08
58,26,5,30.51
1553,84,3,6.07
3252,42,1,31.92
3527,6,2,17
2683,93,5,33.23
576,36,2,13.32
4883,15,1,12.56
4418,9,2,0.29
4475,31,1,31.57
4755,72,5,6.86
275,30,1,35.86
880,84,4,14.67
1581,7,3,48.36
1430,50,1,25.11
2511,58,2,48.18
1967,69,1,14.89
2995,25,4,46.58
658,64,2,34.88
1180,56,5,24.4
966,63,3,11.59
4750,48,4,44.78
243,95,3,40.28
4752,12,5,14.37
2607,27,5,16.3
4839,22,3,41.09
1869,86,3,32.08
3412,81,1,24.19
1670,88,3,45.38
4860,46,2,44.33
1554,8,1,17.01
1575,69,5,15
4064,56,1,19.44
4863,60,5,32.56
4231,1,3,15.42
1383,44,5,26.01
2856,24,2,45.7
3018,51,4,39.58
4729,81,1,29.17
3323,52,5,30.15
470,47,2,43.7
4012,28,2,32.91
4196,43,1,44.79
424,22,2,47.93
2063,9,2,39.14
960,87,2,0.49
3817,46,4,38.23
2814,51,1,47.23
2199,45,2,36.48
68,56,5,39.39
1086,41,3,31.04
1213,100,2,31.16
1319,33,4,25.89
3464,16,2,43.04
2936,60,3,16.12
3897,50,5,16.41
3876,30,4,40.01
4661,53,3,10.83
3869,15,1,23.39
3914,95,2,21.77
1454,24,4,30.62
4684,21,1,36.63
882,42,2,19.66
4714,2,3,37.31
1684,26,2,33.53
4285,97,1,28.31
1383,52,2,41.7
2301,32,3,38.89
552,10,1,45.31
4326,38,2,48.56
2962,93,3,30.7
4076,55,2,32.92
1057,54,3,6.07
3383,62,4,31.65
2417,29,4,1.76
2984,80,4,44.55
4397,93,3,23.05
3962,66,2,7.67
3965,28,2,46.99
2101,83,3,41.05
1610,48,3,38.11
1940,35,1,36.43
4694,13,4,19.82
4759,59,2,47.6
3098,32,4,9.47
1467,65,4,41.27
467,37,4,14.27
2197,92,1,17.76
4366,99,4,28.39
78,23,1,38.19
4866,58,1,39.47
3721,34,4,11.24
3970,52,3,1.36
4609,22,5,47.95
1619,10,1,49.32
555,60,1,34.84
1910,12,4,32.88
3958,35,3,43.72
1557,35,3,40.55
2015,43,2,4.86
172,33,5,42.74
495,53,5,36.58
4353,84,5,2.03
2849,74,2,40.35
947,100,4,43.3
3168,29,1,14.37
1238,71,1,40.08
366,9,3,20.09
4911,52,5,6.55
3006,30,3,14.36
41,49,3,16.84
18,24,1,48.61
4869,30,1,27.53
1008,37,1,29.45
3010,19,2,22.48
2656,54,5,4.41
2198,62,1,40.96
4060,25,2,42.19
3037,77,5,2.41
651,59,2,1.88
2988,38,4,10.76
3008,43,1,13.99
3325,38,4,10
4663,37,5,14.85
3046,89,5,46.14
3221,40,4,4.99
3573,92,3,2.61
4398,49,1,5.03
681,21,3,18.65
4243,91,5,12.49
3509,12,5,5
1412,94,3,33.91
4090,32,5,4.27
4835,73,3,30.53
3824,52,2,6.33
739,9,2,49.02
4230,16,1,32.85
4064,31,4,18.83
3856,33,4,8.37
1865,91,4,31.65
3992,87,2,37.82
4323,28,4,14.05
3827,65,2,31.56
2585,7,3,39.97
75,43,1,6.17
3685,30,1,7.6
4863,1,2,13.3
3050,18,5,39.28
1680,56,5,42.83
124,31,4,28.38
4106,41,4,27.11
3510,55,3,41.08
2190,78,4,31.4
1487,32,4,34.37
4841,100,5,23.14
746,72,5,14.83
990,21,2,9.28
4077,85,2,29.09
4259,11,3,44.7
4848,98,5,41.31
2908,95,1,34.68
2604,57,3,14.45
2312,27,2,25.39
4665,70,4,5.71
4916,71,1,3.81
2517,76,5,19.06
4673,93,3,19.65
4334,30,2,41.86
1841,94,4,1.41
807,19,3,43.72
1927,24,5,21.4
1914,27,3,48.59
4681,18,2,24.79
4748,42,3,5.46
4992,63,4,48.2
1232,35,5,18.94
755,40,1,7.04
3383,45,4,19.54
1956,38,5,23.17
2225,7,2,3.37
329,62,2,13.7
4171,44,2,17.28
4750,10,3,13.08
4072,16,3,11.94
3872,100,4,8.54
3936,69,5,26.28
1999,93,2,21.6
786,97,4,43.95
556,75,2,44.25
438,59,2,47.58
3415,51,3,42.89
3758,67,3,25.64
965,19,3,22.3
1717,89,2,10.73
2692,1,4,17.13
3358,89,5,1.58
840,5,3,15.03
2793,62,4,31.8
1182,26,1,23.91
1619,41,5,9
2315,53,5,38.6
2194,13,1,21.22
576,79,2,3.02
2720,13,3,48.6
566,83,1,15.09
1121,98,3,29.36
537,50,5,12.8
585,24,1,46.9
2700,90,4,34.49
2556,49,5,11.8
364,60,1,5.27
2028,99,5,47.4
4728,93,1,0.82
147,42,3,0.43
606,32,4,39.83
1246,86,4,25.39
299,15,5,40.71
1568,2,3,33.63
2809,69,1,9.42
1283,27,4,37.31
2745,94,2,36.79
1291,52,4,17.41
879,79,1,37.08
3028,72,1,6.91
1981,61,3,19.38
4426,69,2,36.1
3151,1,1,11.24
1160,26,2,28.71
2114,96,3,22.31
1975,89,1,33.93
4409,78,4,28.25
2653,28,3,36.82
4713,11,3,30.4
4058,94,1,24.22
463,54,1,49.04
692,77,4,2.38
122,79,1,42.61
2490,10,1,36.93
1912,84,3,10.46
1776,54,5,48.15
4656,38,3,33.61
4086,13,3,33.4
4774,23,3,0.62
1605,82,3,37.2
4858,53,5,40.35
4708,87,5,33.52
3522,90,1,49.64
52,45,4,36.6
1297,18,5,42.16
1032,32,1,27.67
3236,41,4,33.9
3086,11,5,37.88
749,95,3,40.19
4880,55,1,25.41
3426,62,2,44.17
2920,20,3,22.24
4985,60,4,48.39
4440,92,4,5.69
3082,75,3,35.78
2911,31,3,7.35
4049,1,4,15.31
1084,24,2,42.73
3539,6,2,32.26
1682,42,1,25.31
3287,10,4,16.84
1116,24,1,22.01
1835,32,5,8.66
4220,36,4,35.86
4466,19,4,3.26
2776,90,1,47.59
2883,10,5,32.38
1403,93,1,33.46
4436,98,4,15.81
3697,15,3,14.76
1749,79,4,47.09
2704,90,4,31.64
3618,77,5,43.33
2927,82,5,20.02
189,52,1,35.98
3502,41,1,11.53
258,37,2,25.34
2185,57,5,1.23
4734,46,5,38.94
2284,7,2,34.08
1764,7,2,19.04
22,75,5,29.54
1110,10,5,43.73
1273,50,4,8.22
2931,89,2,46.76
4188,86,2,43.34
4142,44,2,8.61
740,61,1,15.45
4872,30,5,22.82
1621,41,1,37.83
3513,51,3,19.32
892,78,2,29.14
910,14,4,21.81
4199,95,5,12.59
571,89,1,7.1
2182,13,2,32.52
4135,32,4,19.3
5,70,2,44.27
3135,85,1,24.05
3067,50,5,37.77
4503,2,1,13.33
3471,28,4,46.76
3685,84,4,48.72
4930,90,4,12.33
3011,73,1,8.75
3354,60,2,7.57
2244,24,4,43.51
3774,36,4,39.67
3236,60,4,29.98
3123,25,1,44.72
3658,97,1,19.52
2352,61,2,44.78
4841,62,5,20.81
4624,24,3,21.1
4347,6,3,16.63
3216,90,3,0.82
2998,90,4,32.64
3702,24,2,31.83
1642,74,5,28.61
2976,10,2,0.73
4040,41,1,35.99
1006,64,3,30.98
2371,69,3,40.39
190,8,3,38.17
902,51,5,28.13
1817,78,2,9.12
1232,97,3,5.17
4292,59,4,27.24
3277,10,1,15.34
1337,84,4,38.49
1790,65,3,2.66
1735,54,4,19.85
1832,75,4,17.26
4039,26,2,37.13
4666,54,4,44.87
1941,2,4,7.18
1195,85,5,29.77
367,32,3,32.43
1068,49,5,27.37
4260,78,3,34.13
323,96,5,12.98
2239,11,4,10.43
4397,11,3,48.82
2457,27,5,40.42
313,14,2,28.94
1660,43,3,9.09
1907,64,5,30.98
1671,24,3,11.02
140,73,1,33.19
3234,61,4,25.88
1463,59,1,33.77
2733,84,4,2.1
3671,1,1,2.28
3967,13,4,20.94
4716,66,2,9.74
1974,86,5,45.58
3369,83,1,30.7
2271,20,3,6.4
1047,97,4,9.9
1819,93,3,14.4
4187,54,1,26.48
1421,34,5,19.91
1943,2,3,15.09
18,8,4,28.55
1299,83,3,29.9
4624,80,5,29.1
3399,8,2,11.02
2761,81,4,41.41
949,60,5,12.2
1930,77,5,21.81
2938,50,2,48.05
1670,26,5,18.91
1476,42,1,29.75
2386,98,1,36.95
4563,25,2,42.6
888,16,3,17.21
3670,95,1,40.99
2841,68,5,21.65
1043,98,1,7.39
376,68,4,25.38
378,89,5,9.38
3868,32,1,44.68
3041,74,5,14.63
3381,62,2,17.73
3213,41,3,12.1
2846,3,5,8.22
3733,15,2,28.01
3421,27,3,26.45
2874,26,3,37.99
281,78,3,37.96
3192,19,5,42.82
3342,40,1,1.89
4724,34,5,13.91
4742,2,3,44.5
2565,43,5,21.73
1626,52,3,45.24
817,88,4,38.7
980,53,5,23.98
2155,100,2,18.35
4318,47,1,34.11
1454,81,2,28.43
358,69,3,19.25
4221,50,5,9.35
1146,32,2,48.65
4801,10,1,42.12
4516,41,5,0.09
4392,54,4,41.5
3619,74,3,3.02
3885,80,1,1.74
3622,76,1,14.65
4665,75,1,46.92
474,73,1,45.33
3224,47,5,24.13
1768,68,1,1.35
3338,82,5,43.47
620,21,5,2.16
1430,47,2,12.78
900,41,2,9.88
3501,40,1,41.67
1715,14,3,41.35
776,36,5,19.32
1039,62,2,3.55
4253,34,3,43.44
2157,24,1,31.11
4786,8,1,12.74
2276,55,5,12.94
2081,49,4,34.03
4717,76,3,49.99
3122,88,1,14.9
4308,43,3,14.77
452,34,3,26.88
4626,80,1,27.44
252,7,3,23
3446,89,2,16.72
4526,12,2,37.01
3394,93,1,18.17
921,68,1,48.82
3195,71,2,37.12
4798,21,4,40.84
3670,36,4,38.62
3048,71,2,48.52
530,2,4,5.97
3558,44,2,1.56
2958,30,4,4.71
155,80,4,10.82
1656,32,1,25.08
3517,53,5,2.87
2144,73,4,48.68
3301,38,3,11.94
2611,53,2,30.36
2171,20,3,10.84
1600,95,5,15.1
697,43,4,36.75
1693,13,3,48.03
831,69,5,0.59
4658,32,4,19.36
1636,46,5,15.89
2703,78,2,37.83
4753,81,1,14.56
2601,55,4,34.62
417,33,5,38.17
407,13,4,25.02
3064,50,2,11.62
4500,16,2,49.02
2,55,4,0.77
2593,48,2,32.36
2290,92,4,40.17
3251,65,4,29.45
2091,42,3,15.75
4320,96,3,16.86
3519,69,1,6.32
3911,31,3,11.19
4182,50,4,12.29
4017,86,1,26.67
2925,72,2,27.36
677,56,1,17.04
277,82,5,3.03
802,54,1,5.03
1911,80,5,11.59
1734,69,3,47.59
2174,84,4,4.1
736,30,3,14.94
2631,79,4,20.65
3739,86,2,38.92
3835,80,3,31.04
3267,87,5,2.56
1314,49,3,38.61
4318,24,5,11.92
2867,38,3,43.72
2956,49,3,35.54
335,89,2,28.15
695,56,3,32
3141,77,1,21.65
4447,49,3,43.92
1673,64,3,23.82
568,55,3,7.06
4351,72,4,42.54
4747,1,5,24.64
1729,79,4,4.65
2676,92,5,6.29
418,48,3,4.96
4085,87,3,9.21
3575,21,3,0.99
1145,9,5,15.36
3782,61,1,32.88
1992,26,2,16.59
212,35,3,25.59
3481,84,2,37.27
503,43,5,12.76
1834,72,2,49.49
3905,72,1,34.77
2811,11,3,24.53
4574,52,3,7.13
4165,67,3,22.87
2942,36,5,34.03
3609,69,3,45.04
2051,42,4,11.48
4315,51,1,45.11
2035,7,5,0.42
2896,16,1,15.17
4352,17,4,28.33
2595,42,4,8.84
2248,59,1,13.56
1956,9,3,49.85
4979,12,2,16.51
678,41,2,19.35
3538,48,2,47.09
1962,51,4,12.49
1893,16,4,47.76
2219,60,3,20.31
2236,25,5,36.69
2730,96,4,20.37
2358,75,1,3.46
4940,12,2,16.82
4590,30,2,38.03
521,82,2,37.6
2030,67,1,43.51
2718,57,3,48.71
4826,8,5,17.61
2905,91,3,38.89
809,38,5,35.51
3221,91,2,22.85
3652,72,3,43.4
2361,66,1,48.54
2352,63,3,6.03
1593,67,4,22.89
672,56,2,6.61
4954,93,1,24.94
1462,72,2,37.31
309,24,4,20.07
1765,11,2,17.35
4267,65,3,42.08
2316,44,2,17.82
4010,100,5,34.79
857,89,3,36.1
3284,45,3,38.26
2521,98,4,2.71
269,100,3,34.95
4258,75,3,26.93
1961,57,5,27.78
493,58,3,2.35
218,4,4,41.8
3443,79,1,35.72
293,79,4,20.32
421,12,5,48.86
1010,82,4,46.61
4796,2,2,33.41
2062,65,5,37.13
4717,21,4,43.55
3576,24,5,15.62
231,21,1,2.9
4473,31,5,17.05
903,56,4,9
1581,76,4,28.04
1269,46,2,12
3129,74,4,32.41
2284,35,1,19.83
4971,100,5,42.21
974,43,2,19.01
807,6,4,14.07
1588,68,2,23.36
2158,80,3,27.86
1500,56,5,29.68
1434,8,3,43.39
3517,46,2,38.49
2080,95,4,20.2
3827,36,3,24.53
2808,93,1,44.9
3069,82,4,17.14
587,99,3,10.06
2258,73,5,42.04
1607,47,5,30.42
4111,56,4,6.91
141,76,4,1.23
3888,92,4,19
2697,28,4,21.2
546,10,3,20.9
3635,58,3,19.54
2428,25,4,6.16
2740,13,1,5.98
2533,90,4,18.35
4138,48,4,32.05
3197,11,5,11.96
3981,5,3,47.54
2730,35,3,26.47
2614,46,5,8.53
669,58,5,4.04
792,57,4,28.08
4598,23,2,13.27
3557,60,3,4.48
4655,1,4,37.54
4205,2,4,34.21
3029,11,4,6.56
3340,64,5,10.04
3198,73,1,10.94
4027,82,1,36.15
4762,79,3,28.9
2330,3,3,30.86
1007,84,3,43.93
3219,40,3,34.68
1114,19,3,22.15
2826,39,1,38.31
686,1,4,3.78
3813,6,3,49.5
4680,31,4,15.76
730,54,3,34.82
4290,92,4,38.14
3700,94,3,6.05
3541,69,3,11.16
1954,79,1,2.63
3635,20,4,0.29
1707,28,5,19.29
4083,71,2,49.36
1847,64,5,13.32
1052,96,5,20.86
4571,65,3,39.48
2147,79,5,31.44
2279,33,1,8.96
783,17,5,48.93
4510,89,2,6.92
350,77,5,27.26
966,44,4,19.41
2147,25,4,11.2
66,49,5,15.11
3768,74,5,23.17
3600,19,2,39.99
2631,28,2,37.9
1089,76,4,30.23
561,20,5,28.58
167,85,4,24.76
1922,2,4,18.47
2973,30,1,34.35
178,11,3,32.14
2926,62,1,8.1
2794,5,5,10.82
342,44,2,43.74
2526,69,1,32.99
698,70,4,44.42
4029,1,1,24.14
3282,46,5,24.51
4000,11,2,3.9
1936,52,3,14.71
3683,48,3,5
4385,95,4,17.39
4882,14,4,45.03
1922,61,2,42.21
3370,58,2,49.32
4811,33,1,12.93
3361,65,1,4.24
244,86,5,26.02
2472,57,1,23.11
2030,21,2,45.75
1122,65,2,16.41
953,29,5,32.37
802,73,1,48.04
2130,2,4,32.95
1939,86,2,24.03
706,15,5,34.04
1456,4,2,24.15
124,27,2,7.34
4380,82,3,17.33
1471,20,3,22.07
3783,32,1,31
4048,64,4,40.17
2540,35,5,25.9
4993,76,1,27.95
2,48,5,33.59
1224,22,3,13.65
3115,3,1,8.24
3254,78,3,22.51
1771,2,1,47.93
3042,88,5,14.3
235,63,1,9.62
826,21,5,18.89
1253,36,5,24.92
2940,2,2,23.86
4103,36,2,19.78
3849,48,2,20.85
3941,39,1,40.79
2548,53,4,22.18
1262,39,5,18.26
156,88,2,0.01
2315,94,1,38.43
2214,82,4,4.33
61,49,1,36.2
2689,26,1,3.83
2100,27,3,12.37
4153,99,2,41.14
4642,69,5,7.04
4631,45,4,15.27
4641,66,5,24.96
1430,99,1,7.24
178,65,3,1.65
707,51,1,13.7
4178,63,3,27.46
4967,32,1,26.95
3666,52,1,26.71
4907,93,2,43.27
1865,81,5,35.31
4216,28,5,15.17
996,90,4,2.41
4177,76,5,22.29
4845,24,4,30.64
254,29,5,25.67
3749,64,4,47.45
847,52,4,20.74
1971,50,3,43.02
1063,54,5,38.09
1463,83,3,41.6
3060,84,1,43.04
3274,93,2,14.14
4113,66,4,27.52
529,6,3,2.85
4339,60,3,8.01
3499,47,3,31.02
912,5,1,49.43
1669,64,5,18.37
1959,31,5,49.27
3007,55,5,21.29
2852,70,2,21.01
1405,35,4,40.05
4723,33,5,42.4
4509,80,2,24.78
3421,18,1,29.66
1787,65,4,24.19
2260,45,2,30.74
3050,96,2,7.7
3074,36,2,4.41
3485,68,1,48.7
127,33,3,12.6
3347,58,4,29.16
914,83,1,26.53
7,30,5,46.21
545,81,2,15.02
4963,69,2,48.54
3521,9,5,37.42
2903,80,5,9.56
3192,98,4,21.86
3220,43,5,44.77
654,97,1,8.13
405,19,4,32.24
240,3,2,48.1
2932,66,4,7.4
2506,54,3,34.73
3743,79,1,9.97
28,50,4,44
1601,75,5,6.25
3709,60,4,18.31
3721,65,5,20.93
2172,66,1,23.15
2840,8,5,34.39
3051,22,5,42.98
2302,92,1,11.71
4049,32,4,1.45
4132,84,1,42.68
2393,18,5,17.66
2285,16,2,35.64
2142,44,5,28.13
1769,13,3,39.47
4028,79,3,46.5
4014,37,2,37.41
820,88,5,12.92
2410,57,2,42.9
181,72,4,22.35
2190,29,5,39.09
3523,25,5,29.6
4338,91,2,19.22
1140,2,5,31.61
3207,86,4,18.23
3690,66,1,40.64
4816,49,1,33.77
3379,38,4,2.99
3549,28,3,31.37
2010,64,4,42.9
1710,39,5,2.28
2231,25,5,22.69
2491,73,3,39.96
1765,18,1,19.61
1607,49,3,14
1528,81,2,12.2
4695,87,5,29.27
4133,19,4,4.87
786,57,3,19.48
1982,47,2,37.17
879,57,5,46.48
2721,75,2,25.84
1518,9,5,20.19
3646,53,5,18.32
919,13,3,38.36
2016,33,3,23.77
1656,99,3,35.82
3988,87,3,18.72
3920,22,3,47.85
2089,2,4,45.99
338,10,5,7.1
1574,98,3,33.9
2646,98,5,42.12
1016,23,3,41.03
3037,73,1,7.17
2234,24,4,2.09
4839,21,3,37.13
3700,5,4,7.54
2193,85,2,46.17
3797,37,4,20.98
3338,36,1,30.12
1100,64,4,41.12
1563,14,3,17.77
3414,61,4,36.13
761,65,5,26.68
2106,59,4,20.29
3913,83,1,47.25
1979,96,3,47.59
1962,11,4,0.58
2338,48,5,49.11
4012,20,1,33.09
905,5,4,25.09
4745,18,4,15.99
1654,13,4,33.27
3153,75,2,35.93
908,45,1,47.25
4104,78,3,3.99
1515,96,2,2.72
1664,48,4,11.1
4608,53,4,15.39
2023,7,1,4.67
1799,43,3,0.42
2739,62,5,12.01
973,88,2,36.1
4576,65,2,11.21
1217,10,3,49.78
2433,29,1,28.42
2156,79,1,3.95
508,21,5,7.27
2550,69,3,45.46
4085,15,2,39.54
1600,80,5,4.84
2524,5,5,37.63
629,78,1,28.98
4454,30,1,39.85
548,80,2,6.5
96,78,3,40.87
639,12,5,48.29
1256,91,2,20.95
149,25,2,19.77
2022,48,3,34.18
4133,78,5,28.16
4678,85,4,7.58
4778,48,3,19.62
4843,29,5,24.46
4419,66,1,25.11
2315,37,2,8.23
2691,43,2,28.95
4980,51,4,2.71
3918,26,1,28.12
4445,29,3,20.02
4778,89,4,15.18
2180,17,4,12.1
33,48,1,40.65
2306,94,1,22.89
3475,27,2,41.07
4835,10,4,8.96
457,37,1,6.75
4333,30,4,44.41
2636,5,5,18.48
386,14,5,5.92
2993,59,4,37.09
3042,18,1,46.65
3550,23,5,38.58
3674,75,1,44.4
2257,38,3,44.58
4808,81,3,40.23
3262,2,4,42.98
2106,98,2,9.25
4087,59,5,9.66
3603,98,5,15.13
2744,74,4,47.26
3210,2,3,38.9
2910,83,4,18.56
3598,10,1,5.93
2170,7,3,40.33
4805,97,3,41
3588,86,3,14.12
634,34,1,30.79
3717,3,1,14.65
4054,3,5,20.42
4827,74,2,26.16
3191,68,2,18.14
447,27,2,8.94
2572,48,2,24.84
4669,100,1,10.51
3301,89,3,7.28
4416,38,3,29.31
3725,98,5,47.91
898,36,1,23.87
1238,76,5,29.87
1698,67,4,39.04
1840,34,3,48.38
4379,47,1,12.67
4875,66,1,26.94
2723,57,2,41.43
4745,1,3,38.21
915,71,2,14.68
4286,100,1,37.38
33,19,2,5.74
1491,79,2,22.58
4289,63,2,6.27
3092,4,2,26.76
4490,38,3,31.93
591,20,4,35.01
2727,73,3,13.77
3150,51,4,6
1391,75,3,28.34
4904,69,4,30.45
4642,57,5,47.69
3568,17,1,22.45
3370,37,2,33.31
3236,66,2,41.32
924,40,3,37.19
2780,58,1,41.01
2135,88,4,44.63
3895,94,1,16.08
3299,96,3,4.22
297,37,4,31.95
1142,63,2,22.39
357,11,1,28.47
2228,95,2,29.62
4021,59,5,21.21
4098,21,4,19.23
3954,59,3,19.51
3400,54,3,34.97
798,40,4,8.91
1547,44,4,19.25
522,41,4,33.07
3795,85,1,3.95
959,98,1,44.73
972,69,1,39.98
615,47,2,46.36
909,81,5,34.88
2882,1,5,3.32
4857,25,3,8.32
4809,85,2,5.56
653,37,5,47.02
3699,93,5,40.63
4192,5,2,39.11
1362,56,3,45.71
1103,41,4,49
3389,21,3,26.47
4314,2,1,42.53
2153,33,5,13.89
4204,11,4,5.19
109,97,4,20.4
271,24,4,9.55
4027,92,3,5.4
3744,80,1,47.56
167,39,2,29.38
4729,3,3,24.07
3153,34,4,46.45
1921,52,3,28.26
4502,14,3,48.8
3938,36,3,44.73
3572,76,4,16.96
84,69,3,25.51
4749,92,1,3.75
910,68,2,25.77
1334,16,3,42.09
1293,80,2,41.6
202,10,1,24.58
953,6,4,18.77
4202,21,2,46.9
4113,72,2,47.09
3545,98,4,31.71
4526,32,1,49.63
2912,93,3,37.11
4527,42,4,3.19
2693,86,4,39.34
2067,85,2,30.35
2586,31,2,24.04
3723,2,2,46.81
4277,34,3,41.35
1923,32,3,12.59
4359,10,3,35.18
1941,33,1,6.02
4924,6,2,17.42
2256,51,4,5.65
4050,33,1,46.41
4622,47,1,43.06
2260,97,4,35.81
314,44,1,41.49
3340,55,5,34.15
2519,21,2,10.7
4333,18,2,12.48
3562,30,2,8.87
3227,77,2,15.49
2026,33,3,17.89
3590,100,4,49.2
1579,41,2,43.58
3972,91,3,4.18
